1999,Georgia,Female,49
1999,Idaho,Female,3
1999,Illinois,Female,33
1999,Indiana,Female,17
1999,Iowa,Female,3
1999,Kentucky,Female,3
1999,Louisiana,Female,35
1999,Maine,Female,2
1999,Maryland,Female,21
1999,Massachusetts,Female,8
1999,Michigan,Female,45
1999,Minnesota,Female,12
1999,Mississippi,Female,19
1999,Missouri,Female,23
1999,Nebraska,Female,3
1999,Nevada,Female,11
1999,New Hampshire,Female,5
1999,New Jersey,Female,22
1999,New Mexico,Female,9
1999,New York,Female,45
1999,North Carolina,Female,55
1999,Ohio,Female,29
1999,Oklahoma,Female,28
1999,Oregon,Female,8
1999,Pennsylvania,Female,41
1999,Rhodes Island,Female,1
1999,South Carolina,Female,20
1999,South Dakota,Female,2
1999,Tennessee,Female,43
1999,Texas,Female,104
1999,Utah,Female,2
1999,Vermont,Female,1
1999,Virginia,Female,31
1999,Washington,Female,20
1999,West Virginia,Female,11
1999,Wisconsin,Female,9
1999,Wyoming,Female,1
2000,Alabama,Female,22
2000,Alaska,Female,2
2000,Arizona,Female,26
2000,Arkansas,Female,15
2000,California,Female,128
2000,Colorado,Female,7
2000,Connecticut,Female,3
2000,Delaware,Female,1
2000,Florida,Female,51
2000,Georgia,Female,40
2000,Hawaii,Female,3
2000,Idaho,Female,3
2000,Illinois,Female,25
2000,Indiana,Female,20
2000,Iowa,Female,7
2000,Kansas,Female,5
2000,Kentucky,Female,4
2000,Louisiana,Female,43
2000,Maine,Female,2
2000,Maryland,Female,19
2000,Massachusetts,Female,7
2000,Michigan,Female,33
2000,Minnesota,Female,10
2000,Mississippi,Female,21
2000,Missouri,Female,33
2000,Montana,Female,1
2000,Nebraska,Female,6
2000,Nevada,Female,6
2000,New Hampshire,Female,4
2000,New Jersey,Female,27
2000,New Mexico,Female,5
2000,New York,Female,48
2000,North Carolina,Female,43
2000,North Dakota,Female,1
2000,Ohio,Female,37
2000,Oklahoma,Female,22
2000,Oregon,Female,5
2000,Pennsylvania,Female,34
2000,South Carolina,Female,30
2000,South Dakota,Female,2
2000,Tennessee,Female,43
2000,Texas,Female,78
2000,Utah,Female,4
2000,Virginia,Female,37
2000,Washington,Female,16
2000,West Virginia,Female,10
2000,Wisconsin,Female,10
2000,Wyoming,Female,1
2001,Alabama,Female,34
2001,Arizona,Female,19
2001,Arkansas,Female,16
2001,California,Female,119
2001,Colorado,Female,8
2001,Connecticut,Female,12
2001,Florida,Female,65
2001,Georgia,Female,42
2001,Hawaii,Female,6
2001,Idaho,Female,3
2001,Illinois,Female,28
2001,Indiana,Female,20
2001,Iowa,Female,8
2001,Kansas,Female,7
2001,Kentucky,Female,2
2001,Louisiana,Female,32
2001,Maine,Female,3
2001,Maryland,Female,17
2001,Massachusetts,Female,7
2001,Michigan,Female,36
2001,Minnesota,Female,12
2001,Mississippi,Female,21
2001,Missouri,Female,28
2001,Montana,Female,2
2001,Nebraska,Female,1
2001,Nevada,Female,12
2001,New Jersey,Female,16
2001,New Mexico,Female,13
2001,New York,Female,53
2001,North Carolina,Female,39
2001,North Dakota,Female,1
2001,Ohio,Female,27
2001,Oklahoma,Female,18
2001,Oregon,Female,11
2001,Pennsylvania,Female,35
2001,Rhodes Island,Female,7
2001,South Carolina,Female,30
2001,Tennessee,Female,38
2001,Texas,Female,94
2001,Utah,Female,5
2001,Virginia,Female,32
2001,Washington,Female,14
2001,West Virginia,Female,4
